stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
41.209244,624022,-111.940291,18764,,,S TAYLOR AVE,TAYLOR AVE @ 3025 S,0,
40.326019,812048,-111.724769,18766,,,N 1200 W,1200 W @ 1586 N,0,
41.152404,630035,-111.936218,13898,,,S US HWY 89,US HWY 89 @ 6190 S,0,
40.653187,198018,-111.933013,23078,,,W 5400 S,5400 S @ 1434 W,0,
40.22544,801164,-111.660632,23073,,,S UNIVERSITY AVE,PROVO CENTRAL STATION,0,
40.374774,801160,-111.820649,23071,,,W 200 SOUTH,AMERICAN FORK STATION,0,
40.28014,801163,-111.725489,23076,,,S 1350 W,OREM CENTRAL STATION,0,
40.425196,801159,-111.896354,23074,,,N ASHTON BLVD,LEHI STATION,0,
40.605055,173098,-111.853264,15114,,,S 1300 E,1300 E @ 8024 S,0,
40.732435,101891,-112.006343,22876,,,W 1730 S,1730 S @ 4815 W,0,
40.755514,401001,-111.572401,22877,,,W RASUMUSSEN,RASUMUSSEN @ 3349 W,0,
40.836598,111079,-111.913191,12858,,,S US HWY 89,US HWY 89 @ 270 S  (N. SALT LAKE),0,
40.882142,109129,-111.880796,12589,,,S MAIN ST,MAIN ST @ 620 S,0,
40.884421,109128,-111.880824,12588,,,S MAIN ST,MAIN ST @ 498 S   (BOUNTIFUL),0,
40.898997,109122,-111.879091,12583,,,N MAIN ST,MAIN ST @ 935 N,0,
40.900975,109121,-111.879146,12582,,,N MAIN ST,MAIN ST @ 1101 N,0,
40.902431,109120,-111.878951,12581,,,N MAIN ST,MAIN ST @ 1265 N,0,
40.904164,109118,-111.879087,12580,,,N MAIN ST,MAIN ST @ 1469 N    (BOUNTIFUL),0,
40.886481,109127,-111.880791,12587,,,S MAIN ST,MAIN ST @ 298 S,0,
40.892623,109125,-111.880823,12586,,,N MAIN ST,MAIN ST @ 301 N,0,
40.895268,109124,-111.879135,12585,,,N MAIN ST,MAIN ST @ 523 N,0,
40.897922,109123,-111.879047,12584,,,N MAIN ST,MAIN ST @ 801 N,0,
40.665347,198360,-111.905979,24087,,,S MURRAY BLVD,MURRAY BLVD @ 4889 S,0,
40.842851,111008,-111.904323,18244,,,N ORCHARD DR,ORCHARD DR @ 75 N,0,
40.652544,401003,-111.50715,22879,,,LOWELL AVE,LOWELL AVENUE @ 1397 N,0,
40.389294,801128,-111.828332,22654,,,E STATE ST,STATE ST @ 1390 E,0,
40.704288,TX101743,-111.948681,22650,,,S 2200 W,DECKER LAKE STATION,0,
40.694366,TX101744,-111.958917,22651,,,S 2790 W,WEST VALLEY CENTRAL STATION,0,
40.694361,TX101745,-111.959834,22652,,,S 2790 W,WEST VALLEY CENTRAL STATION,0,
40.389178,801127,-111.827426,22653,,,E STATE STREET,STATE STREET @ 1401 E,0,
41.259287,601189,-111.970941,22658,,,E 200 S,200 S @ 362 E,0,
40.280723,801098,-111.715732,22388,,,S CAMPUS DR,CAMPUS DR @ 891 S,0,
40.292643,801094,-111.724347,22383,,,S 1200 W,1200 W @ 270 S,0,
40.299482,801095,-111.724402,22384,,,N 1200 W,1200 W @ 117 N,0,
41.197889,629208,-111.971992,11768,,,E 36TH ST,36TH ST @ 370 E,0,
41.118759,632004,-112.045382,13980,,,N 1000 W,1000 W @ 345 N,0,
41.218579,636032,-111.976637,23381,,,26TH ST,26TH ST @ 181 E,0,
41.120711,301373,-112.045216,23380,,,1000  NW,1000 W @ 510 N,0,
41.153707,630032,-111.938394,23382,,,S US HWY 89,US HWY 89 @ 5985 S,0,
40.296846,830054,-111.676125,23389,,,E CENTER ST,CENTER ST @ 812 E,0,
40.906691,301166,-111.895866,22030,,,W PAGES LN,PAGES LN @ 622 W,0,
40.902672,301169,-111.901962,22033,,,N 800 W,800 W @ 1298 N,0,
40.902653,301170,-111.902108,22034,,,N 800 W,800 W @ 1297 N,0,
40.898473,301171,-111.902115,22035,,,N 800 W,800 W @ 851 N,0,
40.898201,301172,-111.901987,22036,,,N 800 W,800 W @ 772 N,0,
40.880646,301173,-111.902889,22037,,,S 800 W,800 W @ 770 S,0,
40.880474,301174,-111.902955,22038,,,S 800 W,800 W @ 770 S,0,
40.880305,301175,-111.903038,22039,,,S 800 W,800 W @ 770 S,0,
40.598991,S179002,-111.583747,18340,,,N BRIGHTON,BRIGHTON @ 10 N,0,
40.650842,137496,-111.849491,13678,,,S VAN WINKLE EXPY,VAN WINKLE EXPY @ 5554 S,0,
40.640241,137497,-111.836074,13679,,,S VAN WINKLE EXPY,VAN WINKLE EXPY @ 6124 S,0,
40.665277,137001,-111.863721,13676,,,E VAN WINKLE EXPY,VAN WINKLE EXPY @ 932 E,0,
40.658408,137499,-111.854095,13677,,,E VAN WINKLE EXPY,VAN WINKLE EXPY @ 1304 E,0,
40.686629,137162,-111.871608,13674,,,S 700 E,700 E @ 3970 S,0,
40.682801,135022,-111.957834,16003,,,S CONSTITUTION BLVD,CONSTITUTION BLVD @ 4085 S,0,
40.689246,135025,-111.957885,16006,,,S CONSTITUTION BLVD,CONSTITUTION BLVD @ 3803 S,0,
40.683717,135023,-111.957898,16004,,,S CONSTITUTION BLVD,CONSTITUTION BLVD @ 4031 S,0,
40.685802,135024,-111.957891,16005,,,S CONSTITUTION BLVD,CONSTITUTION BLVD @ 3939 S,0,
40.580578,101444,-111.890773,21888,,,S STATE ST,STATE ST @ 9345 S,0,
40.687152,137339,-111.857346,17609,,,E 3900 S,3900 S @ 1153 E,0,
40.687176,137336,-111.848654,17607,,,E 3900 S,3900 S @ 1485 E,0,
40.687183,137335,-111.845872,17606,,,E 3900 S,3900 S @ 1567 E,0,
40.652956,151045,-112.011137,17351,,,W 5400 S,5400 S @ 5035 W,0,
40.652957,151044,-112.013687,17350,,,W 5400 S,5400 S @ 5143 W,0,
40.652955,151046,-112.009277,17352,,,W 5400 S,5400 S @ 4949 W,0,
40.685384,138115,-111.815059,13515,,,S 2700 E,2700 E @ 3960 S,0,
41.220431,636102,-111.95951,23925,,,E 25TH ST,25TH ST @ 793 E,0,
41.220652,636101,-111.964647,23924,,,E 25TH ST,25TH ST @ 602 E,0,
41.220915,636103,-111.959209,23927,,,S MONROE BLVD,MONROE BLVD @ 2478 S,0,
41.220477,636100,-111.965554,23923,,,E 25TH ST,25TH ST @ 569 E,0,
41.220167,636105,-111.95941,23929,,,S MONROE BLVD,MONROE BLVD @ 2517 S,0,
41.22057,636104,-111.959086,23928,,,E 25TH ST,25TH ST @ 806 E,0,
41.128834,635014,-111.910411,18345,,,S FRONTAGE RD,FRONTAGE RD @ 7750 S   (S. WEBER),0,
40.878747,109211,-111.873238,12688,,,S ORCHARD DR,ORCHARD DR @ 1085 S,0,
41.244232,623073,-111.972931,8681,,,E 12TH ST,12TH ST @ 275 E,0,
40.741666,125314,-111.916972,6454,,,S 900 W,900 W @ 1300 S,0,
40.540329,189531,-111.862641,15346,,,S 1000 E,1000 E @ 11625 S,0,
40.749752,127042,-111.836757,2725,,,E 900 S,900 S @ 1898 E,0,
40.860353,112037,-111.887044,7945,,,S ORCHARD DR,ORCHARD DR @ 2650 S,0,
40.760558,125087,-111.924976,16918,,,W 400 S,400 S @ 1179 W,0,
40.760558,125088,-111.921198,16919,,,W 400 S,400 S @ 1049 W,0,
40.760447,125083,-111.934215,16915,,,S CHEYENNE ST,CHEYENNE ST @ 401 S,0,
40.753708,125181,-111.938868,16910,,,S REDWOOD RD,REDWOOD RD @ 705 S,0,
40.755902,125182,-111.938892,16911,,,S REDWOOD RD,REDWOOD RD @ 625 S,0,
40.757811,125183,-111.938895,16912,,,S REDWOOD RD,REDWOOD RD @ 521 S,0,
40.866651,112114,-111.870651,12208,,,S DAVIS BLVD,DAVIS BLVD @ 2085 S,0,
40.869316,112028,-111.868637,12209,,,S DAVIS BLVD,DAVIS BLVD @ 1901 S,0,
40.860384,112022,-111.876988,12204,,,S DAVIS BLVD,DAVIS BLVD @ 2501 S,0,
40.862205,112023,-111.875161,12205,,,S DAVIS BLVD,DAVIS BLVD @ 2521 S,0,
40.863638,112024,-111.873594,12206,,,S DAVIS BLVD,DAVIS BLVD @ 2429 S,0,
40.855395,112018,-111.882316,12200,,,W 3100 S,3100 S @ 85 W,0,
40.856732,112019,-111.880574,12201,,,S DAVIS BLVD,DAVIS BLVD @ 3019 S,0,
40.857805,112020,-111.879504,12202,,,S DAVIS BLVD,DAVIS BLVD @ 2929 S,0,
40.859176,112021,-111.878135,12203,,,S DAVIS BLVD,DAVIS BLVD @ 2793 S,0,
40.227701,820081,-111.658502,10512,,,S UNIVERSITY AVE,UNIVERSITY AVE @ 455 S,0,
40.230237,820082,-111.658558,10513,,,S UNIVERSITY AVE,UNIVERSITY AVE @ 285 S,0,
40.222182,820080,-111.658569,10511,,,S UNIVERSITY AVE,UNIVERSITY AVE @ 885 S,0,
40.753039,125150,-111.927976,18951,,,S 1300 W,1300 W @ 743 S,0,
40.733581,101155,-111.865735,21408,,,E 1700 S,1700 S @ 881 E,0,
40.733561,101156,-111.871968,21409,,,E 1700 S,1700 S @ 691 E,0,
41.073159,101042,-111.950119,8860,,,N FAIRFIELD RD,FAIRFIELD RD @ 920 N,0,
41.089271,633076,-112.001936,8861,,,W ANTELOPE DR,ANTELOPE DR @ 2025 W   (LAYTON),0,
40.733462,101151,-111.854653,21404,,,E 1700 S,1700 S @ 1264 E,0,
40.733464,101152,-111.84828,21405,,,E 1700 S,1700 S @ 1488 E,0,
40.73355,101153,-111.853501,21406,,,E 1700 S.,1700 S @ 1315 E,0,
40.733576,101154,-111.858916,21407,,,E 1700 S.,1700 S @ 1119 E,0,
40.733439,101148,-111.870316,21401,,,E 1700 S,1700 S @ 722 E,0,
40.733445,101149,-111.864818,21402,,,E 1700 S,1700 S @ 920 E,0,
40.733465,101150,-111.859111,21403,,,E 1700 S,1700 S @ 1118 E,0,
40.894085,109094,-111.867474,5267,,,E 400 N,400 N @ 669 E,0,
40.759962,126126,-111.876884,14181,,,S 500 E,500 E @ 420 S,0,
40.762632,126714,-111.876706,14180,,,S 500 E,500 E @ 301 S,0,
40.755959,126128,-111.876876,14183,,,S 500 E,500 E @ 608 S,0,
40.758105,126127,-111.876889,14182,,,S 500 E,500 E @ 520 S,0,
40.752236,126130,-111.876883,14185,,,S 500 E,500 E @ 790 S,0,
40.218226,820093,-111.659188,4572,,,S UNIVERSITY AVE,UNIVERSITY AVE @ 1190 S,0,
40.631101,155050,-111.824659,15855,,,S 2300 E,2300 E @ 6607 S,0,
40.624036,155094,-111.820335,15850,,,E FORT UNION BLVD,FORT UNION BLVD @ 2477 E,0,
40.624064,155095,-111.823569,15851,,,E FORT UNION BLVD,FORT UNION BLVD @ 2335 E,0,
40.675638,134021,-112.005727,16378,,,S 4800 W,4800 W @ 4360 S,0,
40.637047,155052,-111.824652,15858,,,S 2300 E,2300 E @ 6271 S,0,
40.678173,137067,-111.876949,14325,,,S 500 E,500 E @ 4307 S,0,
40.67692,137071,-111.87695,14324,,,S 500 E,500 E @ 4353 S,0,
40.680962,137065,-111.876956,14327,,,S 500 E,500 E @ 4179 S,0,
40.679779,137073,-111.87695,14326,,,S 500 E,500 E @ 4211 S,0,
40.67421,137353,-111.88479,14321,,,E 4500 S,4500 S @ 218 E,0,
40.671775,137462,-111.888123,14320,,,S STATE ST,STATE ST @ 4601 S,0,
41.177576,629116,-111.975528,11131,,,E 4700 S,4700 S @ 235 E,0,
41.177649,629115,-111.977865,11130,,,E 4700 S,4700 S @ 97 E,0,
40.683639,137076,-111.876931,14329,,,S 500 E,500 E @ 4053 S,0,
40.682231,137075,-111.876932,14328,,,S 500 E,500 E @ 4119 S,0,
40.656095,155107,-111.834712,14459,,,S HIGHLAND DR,HIGHLAND DR @ 5239 S,0,
40.760672,TX126081,-111.873552,18379,,,E 400 S,TROLLEY STATION,0,
40.639363,152138,-111.986362,17985,,,S 4000 W,4000 W @ 6145 S,0,
40.642124,152139,-111.986369,17986,,,S 4000 W,4000 W @ 6015 S,0,
40.710366,137103,-111.855201,3028,,,S EDGEHILL ST,EDGEHILL ST @ 2808 S,0,
40.646129,152141,-111.986849,17988,,,S 4015 W,4015 W @ 5781 S,0,
40.649615,152142,-111.98682,17989,,,S 4015 W,4015 W @ 5601 S,0,
40.728169,126479,-111.888027,15583,,,S STATE ST,STATE ST @ 1925 S,0,
40.719297,126476,-111.888072,15580,,,S STATE ST,STATE ST @ 2363 S,0,
40.737001,126482,-111.888041,15586,,,S STATE ST,STATE ST @ 1495 S,0,
40.739652,126483,-111.88803,15587,,,S STATE ST,STATE ST @ 1385 S,0,
40.731349,126480,-111.888031,15584,,,S STATE ST,STATE ST @ 1791 S,0,
40.735361,126481,-111.888029,15585,,,S STATE ST,STATE ST @ 1601 S,0,
40.741985,126484,-111.888035,15588,,,S STATE ST,STATE ST @ 1285 S,0,
40.744175,126485,-111.888041,15589,,,S STATE ST,STATE ST @ 1135 S,0,
40.886523,109025,-111.868001,13868,,,E MEDICAL DR,MEDICAL DR @ 630 E,0,
40.887269,109024,-111.871989,13867,,,E MEDICAL DR,MEDICAL DR @ 450 E,0,
40.606621,198068,-112.013517,23248,,,S GRIZZLY WAY,GRIZZLY WAY @ 7981 S,0,
40.606093,198069,-112.01446,23249,,,S GRIZZLY WAY,GRIZZLY WAY @ 7980 S,0,
40.561137,198215,-111.997954,23718,,,W SOUTH JORDAN PKY,SOUTH JORDAN PKY @ 4483 W,0,
40.560454,198229,-111.996521,23719,,,W SOUTH JORDAN PKY,SOUTH JORDAN PKY @ 4421 W,0,
40.617115,198064,-112.013113,23244,,,S GRIZZLY WAY,GRIZZLY WAY @ 7366 S,0,
40.561955,198214,-111.999037,23717,,,W SOUTH JORDAN PKY,SOUTH JORDAN PKY @ 4518 W,0,
40.608913,198066,-112.012746,23246,,,S GRIZZLY WAY,GRIZZLY WAY @ 7826 S,0,
40.61035,198067,-112.012559,23247,,,S GRIZZLY WAY,GRIZZLY WAY @ 7761 S,0,
40.563111,198060,-111.900953,23240,,,S JORDAN GATEWAY,JORDAN GATEWAY @ 10351 S,0,
40.562461,198210,-111.98704,23713,,,W 10400 S,10400 S @ 4012 W,0,
40.623198,198062,-112.012992,23242,,,S GRIZZLY WAY,GRIZZLY WAY @ 7048 S,0,
40.622954,198063,-112.012771,23243,,,S GRIZZLY WAY,GRIZZLY WAY @ 7061 S,0,
40.645807,154357,-111.86609,15326,,,S 900 E,900 E @ 5800 S,0,
40.889487,109151,-111.885711,12447,,,N 200 W,200 W @ 25 N,0,
40.915117,108011,-111.896713,12444,,,N 640 W,640 W @ 2310 N,0,
40.671685,137038,-111.865661,15322,,,S 900 E,900 E @ 4578 S,0,
40.913886,108010,-111.896697,12443,,,N 640 W,640 W @ 2202 N,0,
40.790968,117124,-111.917202,8194,,,W 1000 N,1000 N @ 901 W,0,
40.67555,137517,-111.865665,15321,,,S 900 E,900 E @ 4408 S,0,
40.887959,109152,-111.885721,12448,,,S 200 W,200 W @ 120 S,0,
40.886176,109153,-111.885725,12449,,,S 200 W,200 W @ 302 S,0,
40.688289,134013,-112.005807,16217,,,S 4800 W,4800 W @ 3848 S,0,
40.689825,134012,-112.005786,16216,,,S 4800 W,4800 W @ 3790 S,0,
40.692546,134011,-112.005788,16215,,,S 4800 W,4800 W @ 3668 S,0,
40.695057,134010,-112.005806,16214,,,S 4800 W,4800 W @ 3568 S,0,
40.685431,136147,-111.924739,16745,,,W MEADOWBROOK EXPY,MEADOWBROOK EXPY @ 1151 W,0,
40.700041,134008,-112.005841,16212,,,S 4800 W,4800 W @ 3310 S,0,
40.702487,134007,-112.005839,16211,,,S 4800 W,4800 W @ 3180 S,0,
40.703451,134006,-112.005847,16210,,,S 4800 W,4800 W @ 3120 S,0,
40.642697,152041,-111.967447,16749,,,S 3200 W,3200 W @ 5886 S,0,
40.686902,136150,-111.907087,16748,,,W 3900 S,3900 S @ 547 W,0,
40.684396,134015,-112.005769,16219,,,S 4800 W,4800 W @ 3990 S,0,
40.685985,134014,-112.005791,16218,,,S 4800 W,4800 W @ 3930 S,0,
41.478117,605048,-112.022786,12051,,,S US HWY 89,US HWY 89 @ 1734 S,0,
41.485739,605047,-112.016771,12050,,,S MAIN ST,MAIN ST @ 1120 S,0,
41.468353,605050,-112.030922,12053,,,S US HWY 89,US HWY 89 @ 2254 S    (PERRY),0,
41.461968,605052,-112.036219,12055,,,S US HWY 89,US HWY 89 @ 2670 S,0,
41.464613,605051,-112.034006,12054,,,S US HWY 89,US HWY 89 @ 2680 S,0,
41.427462,636013,-112.035786,12057,,,N US HWY 89,US HWY 89 @ 1025 N,0,
41.447164,605053,-112.037884,12056,,,S US HWY 89,US HWY 89 @ 3460 S,0,
41.410883,636015,-112.036413,12059,,,N US HWY 89,US HWY 89 @ 95 N   (WILLARD),0,
41.422041,636014,-112.035998,12058,,,N US HWY 89,US HWY 89 @ 735 N,0,
40.573235,101362,-111.823917,21651,,,E 9800 S,9800 S @ 2401 E,0,
40.573229,101361,-111.834346,21650,,,E 9800 S,9800 S @ 1991 E,0,
40.326536,801039,-111.682598,21655,,,E 1600 N,1600 N @ 568 E,0,
40.326677,801038,-111.682352,21654,,,E 1600 N,1600 N @ 567 E,0,
40.696489,101437,-112.104484,21873,,,W 3500 S,3500 S @ 8927 W,0,
40.627664,101440,-111.834157,21879,,,S HIGHLAND BLVD,HIGHLAND BLVD @ 6800 S,0,
40.620696,154227,-111.885372,17167,,,E FORT UNION BLVD,FORT UNION BLVD @ 220 E,0,
40.620493,153215,-111.894341,17164,,,W 7200 S,7200 S @ 90 W,0,
40.618461,BB153214,-111.898108,17163,,,S 180 W,180 W @ 7250 S,0,
40.586969,101856,-112.005087,22831,,,S 4800 W,4800 W @ 9049 S,0,
40.610932,101857,-111.981198,22832,,,S Campus View Dr,CAMPUS VIEW DR @ 7704 S,0,
40.624112,101858,-111.968436,22833,,,W 7000 S,7000 S @ 3238 W,0,
40.623963,101859,-111.966672,22834,,,W 7000 S,7000 S @ 3185 W,0,
40.539457,101860,-112.0097,22835,,,S Grandville Ave,Grandville Ave @ 11640 S,0,
40.620681,154228,-111.882459,17168,,,E FORT UNION BLVD,FORT UNION BLVD @ 272 E,0,
40.620688,154229,-111.879851,17169,,,E FORT UNION BLVD,FORT UNION BLVD @ 380 E,0,
40.767254,126060,-111.882215,9569,,,E 100 S,100 S @ 305 E,0,
40.259491,817047,-111.643455,10740,,,N 900 E,900 E @ 1859 N,0,
40.740369,125253,-111.927491,14668,,,W CALIFORNIA AVE,CALIFORNIA AVE @ 1245 W,0,
40.740395,125254,-111.924007,14669,,,W CALIFORNIA AVE,CALIFORNIA AVE @ 1149 W,0,
40.773484,117088,-111.919548,14849,,,N 1000 W,1000 W @ 196 N,0,
41.250982,616027,-111.954155,18561,,,S MONROE BLVD,MONROE BLVD @ 720 S,0,
40.769281,118139,-111.87048,13096,,,E SOUTH TEMPLE,SOUTH TEMPLE @ 702 E,0,
40.757651,127024,-111.830588,13094,,,S WAKARA WAY,WAKARA WAY @ 520 S,0,
40.763549,126512,-111.888144,13095,,,S STATE ST,STATE ST @ 255 S,0,
40.756841,127018,-111.824524,13092,,,S CHIPETA WAY,CHIPETA WAY @ 575 S,0,
40.759521,127023,-111.828726,13093,,,S WAKARA WAY,WAKARA WAY @ 420 S,0,
40.762043,126509,-111.888444,13091,,,S STATE ST,STATE ST @ 324 S,0,
41.116034,301310,-111.908611,22421,,,S US HWY 89,US HWY 89 @ 8292 S,0,
40.208835,830119,-111.650625,23507,,,E 1860 S,1860 S @ 519 E,0,
40.67741,137516,-111.865631,15320,,,S 900 E,900 E @ 4322 S,0,
40.650851,152002,-111.957966,15951,,,S 2700 W,2700 W @ 5514 S,0,
40.633065,153075,-111.89621,15133,,,W WINCHESTER ST,WINCHESTER ST @ 170 W,0,
40.633176,153074,-111.894421,15132,,,W WINCHESTER ST,WINCHESTER ST @ 110 W,0,
40.63342,153073,-111.890408,15131,,,E WINCHESTER ST,WINCHESTER ST @ 50 E,0,
40.631963,154322,-111.869103,15130,,,E WINCHESTER DR,WINCHESTER DR @ 799 E,0,
40.601008,173099,-111.853265,15136,,,S 1300 E,1300 E @ 8250 S,0,
40.62303,154317,-111.855778,15135,,,S 1300 E,1300 E @ 7046 S,0,
40.631701,154316,-111.86923,15134,,,E WINCHESTER DR,WINCHESTER DR @ 810 E,0,
41.211871,623373,-111.959591,18747,,,S MONROE BLVD,MONROE BLVD @ 2909 S,0,
41.213878,623372,-111.959552,18746,,,S MONROE BLVD,MONROE BLVD @ 2815 S    (OGDEN),0,
41.218601,623371,-111.959465,18745,,,S MONROE BLVD,MONROE BLVD @ 2595 S,0,
41.223075,623369,-111.959364,18743,,,S MONROE BLVD,MONROE BLVD @ 2385 S,0,
41.227042,623374,-111.959274,18742,,,S MONROE BLVD,MONROE BLVD @ 2189 S,0,
41.230472,623368,-111.959195,18741,,,S MONROE BLVD,MONROE BLVD @ 2019 S,0,
41.231344,623367,-111.958961,18740,,,S MONROE BLVD,MONROE BLVD @ 1980 S,0,
41.089188,632011,-112.051871,12875,,,W ANTELOPE DR,ANTELOPE DR @ 1326 W,0,
41.089191,632010,-112.048457,12874,,,W ANTELOPE DR,ANTELOPE DR @ 1136 W,0,
41.089273,632009,-112.045909,12873,,,W ANTELOPE DR,ANTELOPE DR @ 1005 W,0,
41.089285,633140,-112.037402,12872,,,W ANTELOPE DR,ANTELOPE DR @ 600 W,0,
40.621686,101977,-111.79799,23011,,,E FT UNION BLVD,FT UNION BLVD @ 3417 E,0,
40.621076,101976,-111.79686,23010,,,E FT UNION BLVD,FT UNION BLVD @ 3474 E,0,
40.243083,830216,-111.654621,24298,,,E 700 N,700 N @ 229 E,0,
40.243082,830217,-111.656501,24299,,,E 700 N,700 N @ 121 E,0,
40.68946,101979,-111.954604,23017,,,W 3800 S,3800 S @ 2520 W,0,
40.689317,101978,-111.95419,23016,,,W 3800 S,3800 S @ 2511 W,0,
40.694923,198423,-111.865409,24292,,,S 900 E,900 E @ 3519 S,0,
40.242977,830211,-111.656334,24293,,,E 700 N,700 N @ 128 E,0,
40.983668,301423,-111.908293,24290,,,N UNION AVE,UNION AVE @ 185 N,0,
40.983656,301422,-111.908225,24291,,,N UNION AVE,UNION AVE @ 184 N,0,
40.243068,830214,-111.648824,24296,,,E 700 N,700 N @ 563 E,0,
40.24308,830215,-111.650816,24297,,,E 700 N,700 N @ 447 E,0,
40.242967,830212,-111.653718,24294,,,E 700 N,700 N @ 280 E,0,
40.242952,830213,-111.6477,24295,,,E 700 N,700 N @ 630 E,0,
40.604797,TX101727,-111.936857,22632,,,S REDWOOD RD,WEST JORDAN CITY CENTER STATION,0,
40.608219,TX101728,-111.924005,22633,,,W 7800 S,HISTORIC GARDNER STATION,0,
40.598976,TX101725,-111.957251,22630,,,W SUGAR FACTORY RD,2700 W. SUGAR FACTORY RD STATION,0,
40.605024,TX101726,-111.936071,22631,,,S REDWOOD RD,WEST JORDAN CITY CENTER STATION,0,
40.617073,TX101731,-111.915754,22636,,,S BINGHAM JUNCTION BLVD,BINGHAM JUNCTION STATION,0,
40.607889,TX101729,-111.924723,22634,,,W 7800 S,HISTORIC GARDNER STATION,0,
40.617138,TX101730,-111.914906,22635,,,S BINGHAM JUNCTION BLVD,BINGHAM JUNCTION STATION,0,
40.543811,TX101734,-112.013905,22639,,,S GRANDVILLE AVE,DAYBREAK PARKWAY STATION,0,
41.183552,628138,-112.020571,11165,,,W 4400 S,4400 S @ 1698 W,0,
41.183532,628139,-112.024179,11166,,,W 4400 S,4400 S @ 1826 W,0,
40.741146,126012,-111.871364,13650,,,S 700 E,700 E @ 1316 S,0,
40.733817,126017,-111.871384,13655,,,S 700 E,700 E @ 1690 S,0,
40.217026,820078,-111.658798,4767,,,S UNIVERSITY AVE,UNIVERSITY AVE @ 1235 S,0,
41.160838,628169,-112.026199,11246,,,S 1900 W,1900 W @ 5645 S   (ROY),0,
40.679315,135261,-111.948351,16020,,,S 2200 W,2200 W @ 4215 S,0,
40.681212,135262,-111.948358,16021,,,S 2200 W,2200 W @ 4133 S,0,
40.695533,135270,-111.986545,17378,,,S 4000 W,4000 W @ 3535 S,0,
40.686495,135265,-111.986557,17373,,,S 4000 W,4000 W @ 3961 S,0,
40.683936,135264,-111.986524,17372,,,S 4000 W,4000 W @ 4031 S,0,
40.681085,135169,-111.986595,17371,,,S 4000 W,4000 W @ 4135 S,0,
40.587946,173218,-111.889743,17370,,,E 9000 S,9000 S @ 30 E,0,
40.693574,135269,-111.986551,17377,,,S 4000 W,4000 W @ 3621 S,0,
40.691975,135268,-111.986542,17376,,,S 4000 W,4000 W @ 3675 S,0,
40.68994,135267,-111.986543,17375,,,S 4000 W,4000 W @ 3779 S,0,
40.688365,135266,-111.986631,17374,,,S 4000 W,4000 W @ 3857 S,0,
40.495428,198319,-112.021712,23902,,,S CROWN ROSE DR,CROWN ROSE DR @ 14029 S,0,
41.197714,623340,-111.970227,11799,,,E 36TH ST,36TH ST @ 425 E,0,
40.50799,198317,-112.025026,23900,,,W 13400 S,13400 S @ 5622 W,0,
40.581163,198320,-111.872079,23906,,,S 700 E,700 E @ 9373 S,0,
40.597886,198321,-111.900452,23908,,,S HARRISON ST,HARRISON ST @ 8438 S,0,
40.660101,BB153015,-111.895034,18288,,,S COTTONWOOD ST,COTTONWOOD ST @ 5144 S,0,
40.773659,118100,-111.852205,15202,,,N VIRGINIA ST,VIRGINIA ST @ 180 N,0,
40.769335,TX125084,-111.894303,18408,,,W SOUTH TEMPLE,TEMPLE SQUARE STATION,0,
40.659545,152068,-111.967367,16688,,,S 3200 W,3200 W @ 5085 S,0,
40.661229,152069,-111.967352,16689,,,S 3200 W,3200 W @ 4961 S,0,
40.892524,108035,-111.902113,12317,,,N 800 W,800 W @ 261 N,0,
40.650695,152064,-111.967327,16684,,,S 3200 W,3200 W @ 5517 S,0,
40.655952,152066,-111.967359,16686,,,S 3200 W,3200 W @ 5265 S,0,
40.657195,152067,-111.967362,16687,,,S 3200 W,3200 W @ 5165 S,0,
40.639017,152060,-111.967282,16681,,,S 3200 W,3200 W @ 6199 S,0,
40.642791,152061,-111.967292,16682,,,S 3200 W,3200 W @ 5987 S,0,
40.649361,152063,-111.967321,16683,,,S 3200 W,3200 W @ 5601 S,0,
40.376962,805006,-111.806997,10350,,,W MAIN ST,MAIN ST @ 308 W,0,
40.376978,805007,-111.810089,10351,,,W MAIN ST,MAIN ST @ 434 W,0,
40.379857,805008,-111.813272,10352,,,W STATE ST,STATE ST @ 124 W,0,
40.692217,136175,-111.911311,2701,,,S 700 W,700 W @ 3600 S,0,
40.771646,116015,-111.952717,4886,,,W NORTH TEMPLE ST,NORTH TEMPLE ST @ 2160 W,0,
41.177742,629139,-111.977955,11937,,,E 4700 S,4700 S @ 50 E,0,
41.159687,628015,-112.028251,9175,,,W 5700 S,5700 S @ 1998 W    (ROY),0,
40.229763,820024,-111.656716,10681,,,E 300 S,300 S @ 105 E,0,
40.675135,138226,-111.812889,17081,,,E 4500 S,4500 S @ 2790 E,0,
40.675209,138225,-111.814629,17080,,,E 4500 S,4500 S @ 2706 E,0,
40.674861,138228,-111.806462,17083,,,E 4500 S,4500 S @ 3064 E,0,
40.674984,138227,-111.809421,17082,,,E 4500 S,4500 S @ 2926 E,0,
40.674787,138229,-111.805073,17084,,,E 4500 S,4500 S @ 3124 E,0,
41.025006,104053,-111.928718,12262,,,S MAIN ST,MAIN ST @ 579 S,0,
41.029206,104055,-111.933512,12263,,,S MAIN ST,MAIN ST @ 325 S,0,
41.020064,104060,-111.922795,12260,,,S MAIN ST,MAIN ST @ 921 S,0,
41.022121,104052,-111.925265,12261,,,S MAIN ST,MAIN ST @ 855 S,0,
